X,Y,TYPE,SPEED,DirType,Direction
-1.49506,53.44692,4,50,1,12
-1.502749,53.462712,4,5,1,329
-1.49469,52.39344,4,30,1,336
-1.496142,52.396951,4,5,1,345
-1.495982,52.396919,4,30,1,165
-1.49443,52.393505,4,5,1,161
-1.496839,52.398605,4,30,1,154
-1.496057,52.397164,4,5,1,161
-1.49623,52.397193,4,30,1,348
-1.496921,52.398624,4,5,1,340
-1.49944,52.40167,4,30,1,156
-1.49703,52.398829,4,5,1,152
-1.497094,52.398857,4,30,1,335
-1.499568,52.401674,4,5,1,332
-1.502998,53.462961,4,50,1,326
-1.506592,53.47032,4,5,1,23
-1.502621,53.462636,4,50,1,150
-1.494927,53.446749,4,5,1,199
-1.506404,53.470562,4,50,1,24
-1.494743,53.485555,4,5,1,17
-1.50664,53.47022,4,50,1,206
-1.502857,53.462866,4,5,1,151
-1.50692,52.43478,4,30,1,259
-1.531,52.43575,4,5,1,272
-1.530773,52.435691,4,30,1,90
-1.507152,52.434723,4,5,1,88
-1.509715,52.37216,4,40,1,219
-1.516917,52.367035,4,5,1,221
-1.524552,52.362961,4,40,1,47
-1.517317,52.367023,4,5,1,49
-1.516969,52.367191,4,40,1,47
-1.509769,52.372227,4,5,1,40
-1.517242,52.366844,4,40,1,228
-1.52536,52.36233,4,5,1,227
-1.531008,52.358506,4,40,1,37
-1.524908,52.36278,4,5,1,44
-1.525638,52.362122,4,40,1,223
-1.530841,52.358398,4,5,1,216
-1.52842,53.48453,4,60,1,78
-1.50628,53.488028,4,5,1,97
-1.51375,52.70419,4,30,1,306
-1.520787,52.706571,4,5,1,295
-1.52058,52.7065,4,30,1,121
-1.513869,52.704282,4,5,1,115
-1.56036,54.90144,4,50,1,346
-1.589667,54.912834,4,5,1,298
-1.589181,54.912809,4,50,1,122
-1.571786,54.907765,4,5,1,118
-1.57131,54.90761,4,50,1,120
-1.564491,54.905389,4,5,1,120
-1.597512,54.917251,4,50,1,141
-1.58955,54.912959,4,5,1,124
-1.590113,54.912974,4,50,1,300
-1.597899,54.917175,4,5,1,321
-1.602806,53.4887,4,60,1,101
-1.559662,53.482974,4,5,1,57
-1.559283,53.483146,4,60,1,54
-1.531416,53.484137,4,5,1,91
-1.531326,53.484099,4,60,1,262
-1.55926,53.483133,4,5,1,238
-1.559631,53.482962,4,60,1,237
-1.602783,53.488681,4,5,1,281
-1.534989,52.354426,4,40,1,25
-1.531308,52.358265,4,5,1,34
-1.531152,52.358167,4,40,1,215
-1.534911,52.354301,4,5,1,212
-1.543082,52.346455,4,40,1,41
-1.535182,52.354155,4,5,1,25
-1.535089,52.354051,4,40,1,206
-1.543202,52.346254,4,5,1,221
-1.54908,52.34203,4,40,1,34
-1.543376,52.346225,4,5,1,38
-1.543479,52.346032,4,40,1,219
-1.548987,52.341888,4,5,1,215
-1.60314,54.92025,4,50,1,122
-1.597801,54.917475,4,5,1,140
-1.598175,54.917397,4,50,1,323
-1.603211,54.920141,4,5,1,305
-1.61697,54.92136,4,50,1,99
-1.603499,54.920398,4,5,1,109
-1.603604,54.920281,4,50,1,304
-1.617073,54.921305,4,5,1,275
-1.621153,53.491893,4,60,1,102
-1.603248,53.488754,4,5,1,103
-1.603212,53.488727,4,60,1,280
-1.621139,53.491868,4,5,1,284
-1.62386,54.92283,4,50,1,132
-1.617942,54.921449,4,5,1,106
-1.617991,54.92138,4,50,1,275
-1.6241,54.922823,4,5,1,315
-1.63381,55.03042,4,50,1,228
-1.65569,55.01633,4,5,1,215
-1.656044,55.016314,4,50,1,32
-1.634247,55.03046,4,5,1,43
-1.643759,53.494359,4,60,1,97
-1.621629,53.491956,4,5,1,99
-1.621599,53.491923,4,60,1,278
-1.643872,53.494327,4,5,1,280
-1.673803,55.001137,4,50,1,212
-1.68694,54.990343,4,5,1,216
-1.673613,55.001457,4,50,1,35
-1.656279,55.016077,4,5,1,31
-1.677689,53.500701,4,60,1,88
-1.644215,53.494385,4,5,1,100
-1.644343,53.494371,4,60,1,277
-1.677765,53.500667,4,5,1,271
-1.68492,53.50083,4,60,1,94
-1.678154,53.500696,4,5,1,88
-1.678236,53.500653,4,60,1,267
-1.684914,53.500789,4,5,1,275
-1.687245,54.990108,4,50,1,215
-1.69802,54.978455,4,5,1,186
-1.687076,54.990411,4,50,1,38
-1.673905,55.001216,4,5,1,32
-1.69833,54.97789,4,50,1,357
-1.687401,54.99019,4,5,1,35
-1.656037,55.01606,4,50,1,213
-1.673508,55.001393,4,5,1,215
-1.77342,52.50211,4,30,1,268
-1.77919,52.50183,4,5,1,264
-1.779335,52.501774,4,30,1,84
-1.773578,52.502127,4,5,1,85
-1.776612,52.426701,4,30,1,6
-1.78081,52.43139,4,5,1,327
-1.780705,52.43129,4,30,1,157
-1.776525,52.426788,4,5,1,181
-1.77728,52.35175,4,30,1,351
-1.77775,52.35422,4,5,1,354
-1.777789,52.354215,4,30,1,164
-1.777165,52.351624,4,5,1,170
-1.77919,52.35719,4,30,1,165
-1.777907,52.354517,4,5,1,170
-1.777949,52.354514,4,30,1,343
-1.779293,52.357205,4,5,1,342
-1.77978,52.82419,4,50,1,181
-1.782842,52.806486,4,5,1,199
-1.782897,52.806485,4,50,1,16
-1.779889,52.824166,4,5,1,6
-1.789467,52.792269,4,50,1,10
-1.783033,52.806208,4,5,1,17
-1.782985,52.806199,4,50,1,197
-1.789429,52.792254,4,5,1,193
-1.79228,52.78061,4,50,1,9
-1.789602,52.791978,4,5,1,12
-1.789516,52.791959,4,50,1,191
-1.792127,52.780726,4,5,1,197
-1.789152,52.593993,4,60,1,306
-1.798656,52.615806,4,5,1,348
-1.798411,52.61574,4,60,1,181
-1.788373,52.593899,4,5,1,127
-1.80233,52.6345,4,60,1,171
-1.7983,52.61616,4,5,1,181
-1.798752,52.616288,4,60,1,357
-1.802576,52.634445,4,5,1,354
-1.80581,52.46117,4,40,1,284
-1.821047,52.462225,4,5,1,275
-1.821014,52.462329,4,40,1,95
-1.805781,52.461278,4,5,1,100
-1.808506,50.766937,4,50,1,203
-1.820061,50.751626,4,5,1,225
-1.820264,50.751614,4,50,1,50
-1.808707,50.766897,4,5,1,25
-1.824538,52.462598,4,40,1,97
-1.821475,52.46234,4,5,1,99
-1.821504,52.462255,4,40,1,277
-1.825011,52.462503,4,5,1,274
-1.831077,52.463167,4,40,1,96
-1.824994,52.462672,4,5,1,99
-1.825477,52.46256,4,40,1,277
-1.831248,52.46307,4,5,1,277
-1.811259,51.540077,4,50,1,261
-1.822865,51.539914,4,5,1,275
-1.822911,51.540031,4,50,1,96
-1.8115,51.540178,4,5,1,85
-1.78347,52.43892,4,30,1,170
-1.781371,52.434474,4,5,1,177
-1.781327,52.434212,4,30,1,174
-1.78084,52.431523,4,5,1,167
-1.780943,52.431672,4,30,1,344
-1.781515,52.434419,4,5,1,351
-1.781581,52.434713,4,30,1,352
-1.783602,52.438889,4,5,1,343
-1.846823,51.543645,4,50,1,108
-1.823358,51.540067,4,5,1,96
-1.823354,51.539926,4,50,1,275
-1.847106,51.543576,4,5,1,287
-1.86703,51.55094,4,50,1,127
-1.847328,51.543746,4,5,1,111
-1.847538,51.54365,4,50,1,287
-1.867127,51.550884,4,5,1,309
-1.889195,52.463755,4,40,1,290
-1.893995,52.465258,4,5,1,298
-1.893771,52.465277,4,40,1,120
-1.88884,52.463859,4,5,1,115
-1.89592,52.49342,4,30,1,354
-1.89544,52.49811,4,5,1,9
-1.895019,52.498053,4,30,1,181
-1.89571,52.493494,4,5,1,181
-1.902291,52.493167,4,30,1,283
-1.90783,52.49392,4,5,1,284
-1.906835,52.493953,4,30,1,103
-1.902161,52.493274,4,5,1,105
-1.90442,52.46219,4,30,1,206
-1.909223,52.456804,4,5,1,209
-1.909342,52.456816,4,30,1,31
-1.90445,52.462243,4,5,1,29
-1.90628,52.46847,4,40,1,308
-1.910322,52.47041,4,5,1,306
-1.910101,52.470449,4,40,1,128
-1.906329,52.468611,4,5,1,128
-1.915502,52.472201,4,40,1,108
-1.910427,52.470632,4,5,1,124
-1.910679,52.470579,4,40,1,306
-1.915507,52.472133,4,5,1,289
-1.937468,52.558267,4,30,1,329
-1.945044,52.563035,4,5,1,314
-1.944838,52.563088,4,30,1,131
-1.937353,52.558366,4,5,1,142
-1.93811,52.47192,4,30,1,264
-1.94192,52.47167,4,5,1,262
-1.942012,52.471728,4,30,1,90
-1.938014,52.47197,4,5,1,85
-1.94397,53.24536,4,50,1,281
-1.96728,53.23703,4,5,1,243
-1.967402,53.236991,4,50,1,66
-1.944045,53.245353,4,5,1,105
-1.960317,52.58021,4,30,1,0
-1.964528,52.585323,4,5,1,317
-1.964542,52.585349,4,30,1,133
-1.960284,52.580137,4,5,1,181
-1.96167,52.47319,4,30,1,271
-1.96678,52.47281,4,5,1,237
-1.966945,52.472794,4,30,1,54
-1.961778,52.473245,4,5,1,88
-1.97153,52.588,4,30,1,112
-1.964834,52.585546,4,5,1,131
-1.964872,52.585513,4,30,1,316
-1.971582,52.58797,4,5,1,296
-1.97297,52.57928,4,30,1,130
-1.96367,52.57372,4,5,1,133
-1.963794,52.573746,4,30,1,306
-1.972971,52.579249,4,5,1,312
-1.97831,53.23178,4,50,1,227
-2.01344,53.21167,4,5,1,236
-2.013596,53.2116,4,50,1,50
-1.978409,53.231731,4,5,1,44
-1.981299,53.236434,4,50,1,292
-1.99728,53.24267,4,5,1,311
-1.997341,53.242728,4,50,1,130
-1.981297,53.23645,4,5,1,120
-1.980893,53.23635,4,50,1,112
-1.96864,53.236701,4,5,1,72
-1.968753,53.236611,4,50,1,243
-1.980881,53.236367,4,5,1,284
-2.001761,50.763641,4,30,1,240
-2.007647,50.761849,4,5,1,240
-2.007745,50.761808,4,30,1,68
-2.00187,50.76364,4,5,1,63
-2.01877,53.258515,4,50,1,83
-1.997667,53.242913,4,5,1,128
-1.997639,53.242851,4,50,1,308
-2.018671,53.258507,4,5,1,251
-2.019164,53.258467,4,50,1,263
-2.05286,53.25981,4,5,1,284
-2.053023,53.259828,4,50,1,94
-2.019243,53.25848,4,5,1,90
-2.03486,52.55619,4,40,1,309
-2.04611,52.56017,4,5,1,286
-2.045917,52.560227,4,40,1,109
-2.034634,52.556287,4,5,1,122
-2.05092,52.56172,4,40,1,324
-2.05419,52.56794,4,5,1,352
-2.053874,52.567283,4,40,1,180
-2.050735,52.561707,4,5,1,154
-2.06447,52.5145,4,40,1,336
-2.07494,52.52367,4,5,1,311
-2.074699,52.523689,4,40,1,124
-2.064436,52.514621,4,5,1,158
-2.07294,54.51086,4,40,1,256
-2.11972,54.50614,4,5,1,261
-2.120266,54.506175,4,40,1,81
-2.073321,54.510984,4,5,1,79
-2.07828,52.457,4,30,1,296
-2.086019,52.459591,4,5,1,287
-2.086069,52.459609,4,30,1,104
-2.078541,52.457092,4,5,1,115
-2.081177,54.980279,4,30,1,268
-2.101099,54.982451,4,5,1,289
-2.101173,54.982563,4,30,1,110
-2.081516,54.980424,4,5,1,97
-2.09378,52.45839,4,30,1,62
-2.086521,52.459678,4,5,1,112
-2.086511,52.459647,4,30,1,283
-2.093855,52.458327,4,5,1,237
-2.10097,52.75219,4,50,1,354
-2.103503,52.759763,4,5,1,338
-2.10336,52.759794,4,50,1,156
-2.100669,52.752221,4,5,1,173
-2.11392,52.77019,4,50,1,162
-2.103571,52.760051,4,5,1,153
-2.103729,52.760034,4,50,1,334
-2.114111,52.770137,4,5,1,333
-2.133667,52.786063,4,50,1,114
-2.12583,52.78331,4,5,1,124
-2.125494,52.783137,4,50,1,129
-2.114056,52.770463,4,5,1,159
-2.114219,52.770363,4,50,1,338
-2.125724,52.783045,4,5,1,314
-2.126087,52.783233,4,50,1,309
-2.13371,52.785926,4,5,1,296
-2.126678,53.42839,4,50,1,348
-2.128859,53.435855,4,5,1,351
-2.128475,53.435898,4,50,1,168
-2.125625,53.428087,4,5,1,158
-2.127754,53.422923,4,50,1,41
-2.126529,53.428098,4,5,1,355
-2.125398,53.427807,4,50,1,152
-2.127757,53.42261,4,5,1,224
-2.12975,52.62014,4,40,1,192
-2.131238,52.611395,4,5,1,170
-2.130138,52.60595,4,50,1,356
-2.131203,52.609676,4,5,1,357
-2.130372,52.603593,4,40,1,12
-2.130106,52.605713,4,5,1,4
-2.129949,52.605688,4,40,1,177
-2.130162,52.603697,4,5,1,181
-2.131015,52.609831,4,40,1,180
-2.130011,52.605935,4,5,1,170
-2.131384,52.611284,4,40,1,342
-2.129972,52.620104,4,5,1,16
-2.14444,52.83131,4,50,1,171
-2.146425,52.825271,4,5,1,207
-2.146686,52.825247,4,50,1,32
-2.144587,52.831237,4,5,1,1
-2.14811,54.9835,4,60,1,93
-2.101658,54.982668,4,5,1,109
-2.101609,54.982543,4,60,1,289
-2.147886,54.983473,4,5,1,275
-2.15192,52.79644,4,50,1,161
-2.134012,52.786179,4,5,1,122
-2.134267,52.786127,4,50,1,298
-2.15221,52.796469,4,5,1,336
-2.15292,52.82017,4,50,1,181
-2.15442,52.80911,4,50,1,181
-2.160678,52.852316,4,50,1,351
-2.165118,52.872752,4,5,1,5
-2.16147,52.85547,4,50,1,170
-2.144458,52.831532,4,5,1,167
-2.16492,52.87275,4,50,1,187
-2.161512,52.855728,4,5,1,171
-2.165856,52.880459,4,50,1,161
-2.164872,52.873061,4,5,1,181
-2.166032,52.880404,4,50,1,345
-2.173922,52.890496,4,5,1,327
-2.174242,52.890727,4,50,1,319
-2.19078,52.904361,4,5,1,342
-2.176122,52.892172,4,50,1,134
-2.165971,52.880727,4,5,1,158
-2.181905,52.994222,4,50,1,17
-2.18999,53.010073,4,5,1,287
-2.189616,53.010251,4,50,1,109
-2.181552,52.994239,4,5,1,199
-2.18981,54.99169,4,60,1,262
-2.23482,54.973705,4,5,1,237
-2.234892,54.973686,4,60,1,52
-2.19017,54.991683,4,5,1,63
-2.19047,52.98625,4,50,1,230
-2.193352,52.984849,4,5,1,234
-2.193441,52.984897,4,50,1,49
-2.190669,52.986202,4,5,1,50
-2.19093,52.904668,4,50,1,342
-2.202559,52.919064,4,5,1,321
-2.19119,52.905528,4,50,1,164
-2.176474,52.892364,4,5,1,134
-2.19342,53.18936,4,40,1,222
-2.197,53.18561,4,5,1,204
-2.19711,53.18536,4,40,1,4
-2.193543,53.189294,4,5,1,43
-2.199975,53.014113,4,50,1,320
-2.20656,53.02328,4,5,1,345
-2.20634,53.023198,4,50,1,173
-2.199778,53.014214,4,5,1,145
-2.206897,52.980632,4,50,1,68
-2.193808,52.984692,4,5,1,56
-2.193745,52.984656,4,50,1,231
-2.206833,52.980557,4,5,1,249
-2.20289,52.91961,4,50,1,152
-2.191285,52.905803,4,5,1,164
-2.202938,52.919298,4,50,1,325
-2.216745,52.943844,4,5,1,349
-2.20917,53.86206,4,30,1,336
-2.22189,53.87217,4,5,1,305
-2.221915,53.872208,4,50,1,127
-2.209186,53.862169,4,5,1,154
-2.20997,53.53294,4,30,1,290
-2.221782,53.534049,4,5,1,253
-2.221856,53.534069,4,30,1,71
-2.210144,53.532963,4,5,1,115
-2.21603,52.97672,4,50,1,81
-2.20792,52.98039,4,5,1,54
-2.207842,52.980305,4,50,1,246
-2.215979,52.976662,4,5,1,249
-2.21644,52.9435,4,50,1,181
-2.203248,52.919908,4,5,1,153
-2.21683,52.94408,4,50,1,355
-2.221383,52.964628,4,5,1,355
-2.221478,52.964924,4,50,1,349
-2.224972,52.970589,4,5,1,333
-2.22994,53.89409,4,30,1,131
-2.222301,53.872359,4,5,1,131
-2.222278,53.872346,4,30,1,306
-2.229865,53.894026,4,5,1,306
-2.22478,52.97066,4,50,1,156
-2.221216,52.96484,4,5,1,171
-2.225182,52.970837,4,50,1,336
-2.229268,52.978701,4,5,1,321
-2.229559,52.978917,4,50,1,321
-2.23928,52.982223,4,5,1,296
-2.232037,52.980501,4,50,1,123
-2.224984,52.970902,4,5,1,158
-2.23378,56.97372,4,70,1,233
-2.257127,56.937995,4,5,1,238
-2.362851,56.905777,4,70,1,51
-2.286241,56.931191,4,5,1,57
-2.301018,53.359312,4,70,1,228
-2.332923,53.357958,4,5,1,271
-2.332634,53.358104,4,70,1,88
-2.301181,53.359436,4,5,1,62
-2.362493,53.358,4,70,1,97
-2.3331,53.358107,4,5,1,91
-2.333285,53.357938,4,70,1,274
-2.355004,53.357516,4,5,1,271
-2.293924,53.366963,4,70,1,199
-2.29609,53.362631,4,5,1,206
-2.300044,53.359941,4,70,1,53
-2.29645,53.362494,4,5,1,31
-2.285855,56.931375,4,70,1,50
-2.257587,56.938048,4,5,1,62
-2.257102,56.938167,4,70,1,62
-2.23413,56.97381,4,5,1,46
-2.257568,56.937883,4,70,1,240
-2.285695,56.931307,4,5,1,236
-2.286143,56.93112,4,70,1,231
-2.36273,56.905712,4,5,1,228
-2.24153,53.53303,4,30,1,69
-2.222317,53.533978,4,5,1,72
-2.222267,53.53397,4,30,1,247
-2.241347,53.533103,4,5,1,254
-2.242992,53.9071,4,30,1,147
-2.230325,53.894387,4,5,1,137
-2.23024,53.894229,4,30,1,305
-2.243049,53.907111,4,5,1,334
-2.26317,53.932,4,30,1,181
-2.243229,53.907339,4,5,1,149
-2.243338,53.907345,4,30,1,328
-2.263208,53.931854,4,5,1,349
-2.24453,51.84342,4,30,1,302
-2.25153,51.84675,4,5,1,306
-2.251545,51.846709,4,30,1,122
-2.244636,51.843444,4,5,1,127
-2.25394,51.84861,4,20,1,35
-2.24919,51.85494,4,5,1,23
-2.249088,51.855051,4,20,1,201
-2.253852,51.848678,4,5,1,209
-2.25314,51.84681,4,30,1,203
-2.25578,51.8395,4,5,1,195
-2.255776,51.839465,4,30,1,7
-2.253184,51.84677,4,5,1,25
-2.28631,53.37544,4,50,1,219
-2.293781,53.367208,4,5,1,200
-2.293953,53.367437,4,50,1,16
-2.286533,53.375474,4,5,1,35
-2.287249,54.971019,4,60,1,297
-2.30056,54.977,4,5,1,285
-2.300713,54.977051,4,60,1,100
-2.28722,54.971029,4,5,1,118
-2.286797,54.970922,4,60,1,118
-2.235289,54.973516,4,5,1,50
-2.235197,54.973528,4,60,1,234
-2.286829,54.970903,4,5,1,295
-2.29608,52.82875,4,30,1,248
-2.29967,52.82492,4,5,1,206
-2.299618,52.825034,4,30,1,26
-2.296191,52.828729,4,5,1,57
-2.296321,53.362413,4,50,1,210
-2.300529,53.359489,4,5,1,229
-2.296252,53.36277,4,50,1,25
-2.294089,53.367155,4,5,1,19
-2.33433,53.69878,4,50,1,247
-2.345479,53.699911,4,5,1,291
-2.345455,53.699925,4,50,1,113
-2.334447,53.698722,4,5,1,70
-2.355633,53.357506,4,50,1,268
-2.36304,53.357897,4,5,1,272
-2.304228,52.821748,4,30,1,41
-2.299818,52.824751,4,5,1,28
-2.29987,52.824668,4,30,1,205
-2.304166,52.821718,4,5,1,226
-2.363105,53.702822,4,30,1,67
-2.345898,53.70003,4,5,1,113
-2.345909,53.700009,4,30,1,292
-2.363118,53.702802,4,5,1,251
-2.374764,53.359987,4,70,1,116
-2.362953,53.35805,4,5,1,100
-2.363505,53.35796,4,70,1,278
-2.375021,53.359951,4,5,1,288
-2.38217,53.36203,4,70,1,107
-2.375179,53.360109,4,5,1,116
-2.375444,53.360059,4,70,1,294
-2.38806,53.363,4,5,1,287
-2.238981,52.982243,4,50,1,109
-2.232392,52.980651,4,5,1,118
-2.221154,52.96458,4,50,1,171
-2.216534,52.943766,4,5,1,171
-2.144741,52.831537,4,50,1,355
-2.160581,52.851989,4,5,1,346
-2.16504,52.873043,4,50,1,8
-2.165892,52.880083,4,5,1,348
-2.383721,53.703144,4,30,1,102
-2.363523,53.702717,4,5,1,85
-2.363529,53.702687,4,30,1,254
-2.383832,53.703152,4,5,1,269
-2.385413,53.548632,4,50,1,356
-2.403366,53.559102,4,5,1,309
-2.406126,53.56069,4,50,1,140
-2.403215,53.559128,4,5,1,128
-2.40281,53.558948,4,50,1,130
-2.385211,53.548685,4,5,1,177
-2.403743,53.559259,4,50,1,307
-2.406497,53.560874,4,5,1,319
-2.398533,56.882181,4,70,1,33
-2.363247,56.905591,4,5,1,48
-2.36313,56.905526,4,70,1,228
-2.398386,56.882146,4,5,1,213
-2.407793,53.711188,4,30,1,158
-2.384159,53.703198,4,5,1,98
-2.3843,53.703201,4,30,1,282
-2.407841,53.711199,4,5,1,340
-4.767459,55.331406,4,60,1,225
-4.78072,55.32842,4,5,1,233
-4.780762,55.328435,4,60,1,47
-4.767549,55.331398,4,5,1,55
-2.40872,53.30864,4,50,1,313
-2.413545,53.310665,4,5,1,298
-2.412903,53.310653,4,50,1,115
-2.408533,53.308719,4,5,1,127
-2.413685,53.56857,4,50,1,336
-2.41558,53.57081,4,5,1,332
-2.415145,53.57074,4,50,1,154
-2.413427,53.568558,4,5,1,149
-2.417019,53.57307,4,50,1,155
-2.415341,53.570968,4,5,1,154
-2.415792,53.57109,4,50,1,336
-2.417421,53.573148,4,5,1,330
-2.420619,53.716908,4,30,1,115
-2.407968,53.711435,4,5,1,158
-2.408026,53.711478,4,30,1,339
-2.42065,53.716889,4,5,1,296
-2.420863,53.312423,4,50,1,116
-2.413336,53.310784,4,5,1,112
-2.413977,53.310789,4,50,1,291
-2.421204,53.312405,4,5,1,293
-2.421003,53.578231,4,50,1,161
-2.417228,53.573308,4,5,1,151
-2.417617,53.573391,4,50,1,332
-2.421204,53.578258,4,5,1,341
-2.423559,56.862259,4,70,1,50
-2.3988,56.881939,4,5,1,40
-2.39868,56.881903,4,70,1,212
-2.42351,56.862143,4,5,1,225
-2.423998,53.718046,4,30,1,135
-2.421012,53.717016,4,5,1,111
-2.421033,53.716984,4,30,1,296
-2.424047,53.718041,4,5,1,307
-2.42444,53.31403,4,50,1,136
-2.421268,53.312524,4,5,1,120
-2.421636,53.312533,4,50,1,299
-2.424564,53.313947,4,5,1,319
-2.43747,53.72381,4,30,1,120
-2.424294,53.718242,4,5,1,129
-2.42433,53.718216,4,30,1,310
-2.437521,53.723802,4,5,1,298
-2.46336,53.62322,4,50,1,322
-2.48531,53.63325,4,5,1,313
-2.485465,53.633328,4,50,1,135
-2.463496,53.623314,4,5,1,140
-2.471325,56.824265,4,70,1,62
-2.423965,56.862094,4,5,1,49
-2.423865,56.861952,4,70,1,225
-2.47123,56.824177,4,5,1,240
-2.47872,56.822583,4,70,1,69
-2.471788,56.824147,4,5,1,71
-2.471698,56.824021,4,70,1,242
-2.479546,56.822251,4,5,1,248
-2.492585,56.819627,4,70,1,61
-2.479197,56.822483,4,5,1,68
-2.480007,56.822163,4,70,1,248
-2.49266,56.819452,4,5,1,240
-2.494556,53.639812,4,30,1,165
-2.487304,53.634366,4,5,1,133
-2.48739,53.63439,4,30,1,314
-2.49461,53.63981,4,5,1,336
-2.50874,53.663922,4,50,1,169
-2.497141,53.64452,4,5,1,142
-2.497064,53.64447,4,50,1,319
-2.508784,53.663953,4,5,1,353
-2.519369,53.677559,4,50,1,174
-2.508803,53.664183,4,5,1,163
-2.508875,53.664225,4,50,1,347
-2.519447,53.677621,4,5,1,347
-2.538745,56.800874,4,70,1,49
-2.493109,56.819457,4,5,1,64
-2.493177,56.819308,4,70,1,242
-2.541629,56.799377,4,5,1,230
-2.54039,53.695667,4,50,1,136
-2.519425,53.677837,4,5,1,171
-2.519491,53.677912,4,50,1,353
-2.540424,53.695643,4,5,1,314
-2.548071,53.701403,4,50,1,147
-2.540707,53.695852,4,5,1,133
-2.540743,53.695841,4,50,1,316
-2.548113,53.701396,4,5,1,324
-2.551559,53.705588,4,50,1,160
-2.54831,53.701617,4,5,1,148
-2.548355,53.70163,4,50,1,328
-2.551612,53.705685,4,5,1,339
-2.553317,53.708388,4,50,1,161
-2.55169,53.705824,4,5,1,161
-2.551793,53.705958,4,50,1,339
-2.553425,53.708422,4,5,1,336
-2.55547,56.79369,4,70,1,50
-2.540218,56.8002,4,5,1,49
-2.542237,56.799132,4,70,1,231
-2.555759,56.793433,4,5,1,233
-2.56022,53.71386,4,50,1,136
-2.553465,53.708653,4,5,1,155
-2.553562,53.708707,4,50,1,342
-2.560167,53.713824,4,5,1,316
-2.561213,54.61956,4,40,1,310
-2.57342,54.62472,4,5,1,307
-2.573205,54.624682,4,40,1,124
-2.561253,54.619657,4,5,1,124
-2.569611,51.468137,4,40,1,237
-2.575981,51.46513,4,5,1,212
-2.576157,51.465091,4,40,1,37
-2.569756,51.468179,4,5,1,65
-2.593813,56.780259,4,70,1,65
-2.556092,56.793399,4,5,1,52
-2.556145,56.793224,4,70,1,233
-2.594018,56.78011,4,5,1,246
-2.623208,56.768444,4,70,1,49
-2.594303,56.780159,4,5,1,61
-2.594472,56.779987,4,70,1,243
-2.62327,56.76828,4,5,1,227
-2.63908,53.76417,4,40,1,271
-2.645028,53.765013,4,5,1,277
-2.644837,53.765021,4,40,1,99
-2.639331,53.764363,4,5,1,69
-2.650685,53.484576,4,50,1,326
-2.65217,53.48594,4,5,1,329
-2.651886,53.485975,4,50,1,154
-2.650367,53.484558,4,5,1,148
-2.65069,53.76575,4,40,1,98
-2.645297,53.765065,4,5,1,105
-2.645488,53.765039,4,40,1,278
-2.650501,53.76576,4,5,1,283
-2.65678,53.49631,4,50,1,170
-2.652106,53.486212,4,5,1,158
-2.652388,53.486207,4,50,1,329
-2.65692,53.49622,4,5,1,351
-2.669169,56.741032,4,70,1,55
-2.623613,56.768256,4,5,1,50
-2.623672,56.7681,4,70,1,227
-2.66911,56.74097,4,5,1,234
-2.67218,53.509599,4,50,1,121
-2.656853,53.496659,4,5,1,169
-2.657099,53.496551,4,50,1,349
-2.672574,53.509536,4,5,1,303
-2.676077,53.750542,4,30,1,315
-2.681019,53.754522,4,5,1,333
-2.680916,53.754565,4,30,1,156
-2.675862,53.75052,4,5,1,130
-2.68414,53.75808,4,30,1,142
-2.681111,53.754843,4,5,1,159
-2.681235,53.75482,4,30,1,337
-2.684096,53.758004,4,5,1,329
-2.69619,53.52086,4,50,1,167
-2.672575,53.509725,4,5,1,118
-2.673008,53.509698,4,50,1,296
-2.696433,53.520894,4,5,1,343
-2.69697,53.54036,4,50,1,181
-2.696309,53.521216,4,5,1,171
-2.69652,53.521125,4,50,1,343
-2.69792,53.52533,4,5,1,349
-2.698107,53.534563,4,50,1,8
-2.69825,53.54567,4,5,1,349
-2.70167,53.55264,4,50,1,167
-2.696996,53.54063,4,5,1,181
-2.698432,53.545931,4,50,1,348
-2.701912,53.552662,4,5,1,343
-2.74583,56.723961,4,70,1,77
-2.669606,56.740858,4,5,1,57
-2.669497,56.740797,4,70,1,234
-2.746097,56.723755,4,5,1,252
-2.76589,56.71914,4,70,1,77
-2.746325,56.72392,4,5,1,71
-2.746522,56.723765,4,70,1,259
-2.766053,56.718973,4,5,1,256
-2.815942,54.904524,4,30,1,72
-2.812533,54.906699,4,5,1,44
-2.8125,54.906697,4,30,1,224
-2.815959,54.904491,4,5,1,241
-2.819645,56.707315,4,70,1,65
-2.766434,56.719068,4,5,1,72
-2.766796,56.718944,4,70,1,255
-2.820058,56.70712,4,5,1,244
-2.82014,53.76878,4,50,1,311
-2.842493,53.774551,4,5,1,296
-2.842443,53.774567,4,50,1,111
-2.820057,53.768785,4,5,1,131
-2.82692,54.902892,4,30,1,93
-2.816402,54.904446,4,5,1,68
-2.816439,54.904398,4,30,1,249
-2.827076,54.902873,4,5,1,266
-2.832239,54.90189,4,40,1,56
-2.827407,54.902916,4,5,1,78
-2.827559,54.902878,4,40,1,269
-2.832308,54.901831,4,5,1,237
-2.835961,53.672339,4,50,1,253
-2.855451,53.668594,4,5,1,250
-2.854812,53.668719,4,50,1,69
-2.836234,53.672355,4,5,1,72
-2.83908,54.90036,4,40,1,72
-2.832639,54.901717,4,5,1,62
-2.832702,54.901661,4,40,1,234
-2.838993,54.900378,4,5,1,244
